application_id,created_at,week_start,first_name,last_name,state,device,vendor,vendor_flagged,vendor_latency_ms,vendor_match_rate,commercial_po_box,ofac_partial,doc_mismatch,phone_tenure_days,ip_risk_score,name_match_score,engine_action,final_status,confirmed_fraud,queue_minutes,drop_step,active_balance,chargeoff_amount,sop_override,missing_kyc_attribute
APP-003157,2026-04-02T21:19:00,2026-03-30,Emma,Wilson,WA,android,challenger_id,0,375,0.9482,0,0,0,589,24,97,instant_approve,approved,0,0,,2098.49,0,0,0
APP-003158,2026-04-16T08:00:00,2026-04-13,Noah,Kim,GA,android,challenger_id,0,516,0.8372,0,0,0,583,42,92,instant_approve,approved,0,0,,945.74,0,0,0
APP-003159,2026-03-07T22:22:00,2026-03-02,Amir,Brown,FL,web,baseline_id,0,363,0.8758,0,0,0,562,71,95,instant_approve,approved,0,0,,2695.22,0,0,0
APP-003160,2026-01-09T09:57:00,2026-01-05,Ava,Martinez,NY,ios,baseline_id,1,569,0.9793,1,0,0,582,49,88,manual_review,approved,0,201,,3176.58,0,0,0
APP-003161,2026-02-22T18:51:00,2026-02-16,Mia,Patel,WA,android,challenger_id,0,721,0.8441,0,0,0,95,24,85,instant_approve,approved,0,0,,146.01,0,0,0
APP-003162,2026-03-05T16:56:00,2026-03-02,Ava,Davis,GA,android,challenger_id,0,547,0.9174,0,0,0,443,62,82,instant_approve,approved,0,0,,3441.32,0,0,0
APP-003163,2026-01-02T20:11:00,2025-12-29,Mia,Wilson,CA,ios,challenger_id,0,682,0.8959,0,0,0,185,73,88,instant_approve,approved,0,0,,2623.3,0,0,0
APP-003164,2026-01-27T20:02:00,2026-01-26,Emma,Smith,FL,android,challenger_id,0,536,0.9506,0,0,0,362,39,85,instant_approve,approved,0,0,,2352.46,0,0,0
APP-003165,2026-01-17T08:07:00,2026-01-12,Zoe,Thomas,OH,ios,challenger_id,0,584,0.8889,0,0,0,112,46,98,instant_approve,approved,0,0,,785.56,0,0,0
APP-003166,2026-03-22T16:06:00,2026-03-16,Ava,Johnson,TX,ios,challenger_id,1,518,0.8475,0,0,1,190,10,100,manual_review,approved,0,575,,1933.41,0,0,0
APP-003167,2026-03-22T22:54:00,2026-03-16,Maya,Garcia,CA,ios,challenger_id,0,319,0.8415,0,0,0,354,27,87,instant_approve,approved,0,0,,1871.99,0,0,0
APP-003168,2026-03-11T14:57:00,2026-03-09,Maya,Johnson,NC,ios,challenger_id,0,435,0.8258,0,0,0,360,49,82,instant_approve,approved,0,0,,2039.91,0,0,0
APP-003169,2026-04-09T05:15:00,2026-04-06,Emma,Moore,OH,android,challenger_id,1,568,0.9227,1,0,0,380,0,84,manual_review,rejected,0,425,selfie_match,0,0,0,0
APP-003170,2026-03-08T04:05:00,2026-03-02,Noah,Brown,TX,android,baseline_id,0,625,0.8633,0,0,0,81,47,98,instant_approve,approved,0,0,,2218.19,0,0,0
APP-003171,2026-04-19T16:41:00,2026-04-13,Mateo,Johnson,CA,ios,challenger_id,1,749,0.9187,1,0,0,307,47,87,manual_review,rejected,0,308,doc_upload,0,0,0,0
APP-003172,2026-01-07T07:56:00,2026-01-05,Liam,Nguyen,NC,ios,baseline_id,1,609,0.915,0,0,1,151,22,84,manual_review,approved,0,128,,3285.57,0,0,0
APP-003173,2026-01-14T13:14:00,2026-01-12,Olivia,Patel,GA,android,baseline_id,0,715,0.9729,0,0,0,659,12,94,instant_approve,approved,0,0,,1156.25,0,0,0
APP-003174,2026-03-27T12:15:00,2026-03-23,Zoe,Patel,CA,ios,baseline_id,0,934,0.7554,0,0,0,389,47,83,instant_approve,approved,0,0,,1194.8,0,0,0
APP-003175,2026-03-26T06:28:00,2026-03-23,Emma,Johnson,NY,ios,challenger_id,0,573,0.9405,0,0,0,333,43,97,instant_approve,approved,0,0,,1598.13,0,0,0
APP-003176,2026-03-22T13:57:00,2026-03-16,Zoe,Wilson,FL,android,baseline_id,0,804,0.731,0,0,0,434,25,91,instant_approve,approved,0,0,,1435.41,0,0,0
APP-003177,2026-01-21T04:13:00,2026-01-19,Olivia,Wilson,CA,android,baseline_id,0,742,0.911,0,0,0,382,33,96,instant_approve,approved,0,0,,1978.69,0,0,0
APP-003178,2026-01-18T16:44:00,2026-01-12,Ava,Johnson,NC,ios,baseline_id,1,502,0.8409,1,0,0,4,64,98,instant_approve,approved,0,0,,3449.02,0,0,0
APP-003179,2026-02-25T09:06:00,2026-02-23,Lucas,Nguyen,OH,ios,challenger_id,0,237,0.8456,0,0,0,67,39,84,instant_approve,approved,0,0,,43.72,0,0,0
APP-003180,2026-03-29T05:53:00,2026-03-23,Noah,Anderson,WA,android,challenger_id,0,415,0.9435,0,0,0,265,50,92,instant_approve,approved,0,0,,1213.33,0,0,0
APP-003181,2026-01-11T23:58:00,2026-01-05,Maya,Johnson,GA,android,baseline_id,0,718,0.822,0,0,0,268,20,88,instant_approve,approved,0,0,,2566.77,0,0,0
APP-003182,2026-01-21T01:50:00,2026-01-19,Amir,Thomas,NC,android,baseline_id,0,527,0.8822,0,0,0,131,21,83,instant_approve,approved,0,0,,3173.77,0,0,0
APP-003183,2026-01-05T10:56:00,2026-01-05,Ethan,Johnson,WA,ios,baseline_id,0,527,0.8276,0,0,0,461,44,87,instant_approve,approved,0,0,,3224.2,0,0,0
APP-003184,2026-01-20T08:45:00,2026-01-19,Maya,Thomas,GA,android,challenger_id,0,534,0.9209,0,0,0,50,24,80,instant_approve,approved,0,0,,1164.24,0,0,0
APP-003185,2026-03-28T09:03:00,2026-03-23,Amir,Moore,NC,ios,challenger_id,0,274,0.8254,0,0,0,289,75,96,instant_approve,approved,0,0,,3437.61,0,0,0
APP-003186,2026-04-03T09:18:00,2026-03-30,Olivia,Thomas,WA,android,challenger_id,0,514,0.9401,0,0,0,168,67,89,instant_approve,approved,0,0,,2857.81,0,0,0
APP-003187,2026-02-04T09:00:00,2026-02-02,Liam,Martinez,GA,ios,challenger_id,0,487,0.8519,0,0,0,17,11,89,instant_approve,approved,0,0,,2403.66,0,0,0
APP-003188,2026-01-31T05:05:00,2026-01-26,Priya,Patel,NC,ios,baseline_id,0,722,0.9595,0,0,0,359,16,86,instant_approve,approved,0,0,,1300.81,0,0,0
APP-003189,2026-01-30T10:54:00,2026-01-26,Liam,Martinez,CA,ios,baseline_id,0,457,0.8705,0,0,0,314,48,98,instant_approve,approved,0,0,,164.13,0,0,0
APP-003190,2026-01-23T23:14:00,2026-01-19,Liam,Lee,WA,web,baseline_id,1,590,0.9021,0,0,0,18,74,91,manual_review,approved,0,222,,461.24,0,0,0
APP-003191,2026-04-25T05:45:00,2026-04-20,Sofia,Brown,FL,ios,baseline_id,0,638,0.7207,0,0,0,634,65,88,instant_approve,approved,0,0,,491.98,0,0,0
APP-003192,2026-04-21T08:45:00,2026-04-20,Isabella,Wilson,NY,android,challenger_id,1,398,0.9334,0,0,1,176,41,93,manual_review,approved,0,287,,486.64,0,0,0
APP-003193,2026-02-15T00:22:00,2026-02-09,Isabella,Moore,NY,ios,baseline_id,0,400,0.9139,0,0,0,634,20,96,instant_approve,approved,0,0,,247.65,0,0,0
APP-003194,2026-04-26T20:59:00,2026-04-20,Priya,Lee,IL,ios,challenger_id,0,526,0.9785,0,0,0,568,16,85,instant_approve,approved,0,0,,1672.76,0,0,0
APP-003195,2026-02-05T13:09:00,2026-02-02,Sophia,Brown,WA,ios,challenger_id,0,439,0.8522,0,0,0,339,60,83,instant_approve,approved,0,0,,1261.28,0,0,0
APP-003196,2026-03-24T16:57:00,2026-03-23,Noah,Johnson,WA,android,baseline_id,0,1066,0.8049,0,0,0,68,30,91,instant_approve,approved,0,0,,1560.57,0,0,0
APP-003197,2026-03-23T15:08:00,2026-03-23,Sofia,Nguyen,WA,ios,challenger_id,0,875,0.8937,0,0,0,487,40,94,instant_approve,approved,0,0,,2287.04,0,0,0
APP-003198,2026-04-06T20:51:00,2026-04-06,Liam,Patel,NC,android,baseline_id,0,759,0.7838,0,0,0,205,48,85,instant_approve,approved,0,0,,1722.75,0,0,0
APP-003199,2026-02-23T02:31:00,2026-02-23,Priya,Moore,CA,ios,baseline_id,0,635,0.9638,0,0,0,328,18,86,instant_approve,approved,0,0,,2395.8,0,0,0
APP-003200,2026-02-16T12:31:00,2026-02-16,Noah,Nguyen,GA,android,challenger_id,0,239,0.9777,0,0,0,544,2,100,instant_approve,approved,0,0,,153.95,0,0,0
APP-003201,2026-02-09T00:01:00,2026-02-09,Amir,Martinez,IL,ios,challenger_id,0,480,0.9454,0,0,0,97,55,88,instant_approve,approved,0,0,,1375.52,0,0,1
APP-003202,2026-02-03T10:54:00,2026-02-02,Lucas,Moore,FL,android,challenger_id,0,397,0.9473,0,0,0,257,41,94,instant_approve,approved,0,0,,1070.78,0,0,0
APP-003203,2026-01-31T06:28:00,2026-01-26,Mateo,Smith,GA,android,baseline_id,1,547,0.8541,1,0,0,580,14,93,instant_approve,approved,0,0,,534.74,0,0,0
APP-003204,2026-04-24T10:00:00,2026-04-20,Lucas,Davis,NC,android,baseline_id,0,722,0.6935,0,0,0,654,49,87,instant_approve,approved,0,0,,438.7,0,0,1
APP-003205,2026-03-01T20:06:00,2026-02-23,Zoe,Johnson,OH,ios,challenger_id,0,576,0.9582,0,0,0,143,13,84,instant_approve,approved,0,0,,2338.58,0,0,0
APP-003206,2026-02-13T14:21:00,2026-02-09,Mateo,Nguyen,CA,android,challenger_id,0,641,0.9773,0,0,0,145,21,84,instant_approve,approved,0,0,,2216.82,0,0,0
APP-003207,2026-02-18T19:59:00,2026-02-16,Sophia,Davis,FL,ios,baseline_id,1,571,0.8873,1,0,0,439,29,88,instant_approve,approved,0,0,,2295.08,0,0,0
APP-003208,2026-01-24T13:29:00,2026-01-19,Mateo,Thomas,CA,android,baseline_id,0,772,0.8415,0,0,0,129,24,85,instant_approve,approved,0,0,,3240.23,0,0,0
APP-003209,2026-04-04T22:42:00,2026-03-30,Olivia,Kim,GA,android,baseline_id,0,764,0.6743,0,0,0,72,46,97,instant_approve,approved,0,0,,2143.52,0,0,0
APP-003210,2026-03-09T16:11:00,2026-03-09,Olivia,Garcia,TX,android,baseline_id,0,553,0.977,0,0,0,655,42,91,instant_approve,approved,0,0,,1147.32,0,0,0
APP-003211,2026-03-10T21:36:00,2026-03-09,Liam,Moore,NY,web,baseline_id,0,592,0.8385,0,0,0,234,49,100,instant_approve,approved,0,0,,3433.78,0,0,0
APP-003212,2026-04-05T04:58:00,2026-03-30,Ava,Nguyen,CA,ios,challenger_id,0,391,0.8947,0,0,0,721,16,91,instant_approve,approved,0,0,,1609.73,0,0,0
APP-003213,2026-04-20T19:13:00,2026-04-20,Sofia,Brown,TX,ios,challenger_id,0,641,0.8691,0,0,0,669,66,100,instant_approve,approved,0,0,,3348.49,0,0,0
APP-003214,2026-02-09T03:16:00,2026-02-09,Lucas,Davis,AZ,android,challenger_id,0,300,0.9525,0,0,0,255,32,91,instant_approve,approved,0,0,,706.32,0,0,0
APP-003215,2026-03-11T16:52:00,2026-03-09,Ava,Smith,NC,web,challenger_id,0,448,0.9614,0,0,0,124,60,88,instant_approve,approved,0,0,,3011.09,0,0,0
APP-003216,2026-01-01T20:42:00,2025-12-29,Sophia,Thomas,IL,ios,baseline_id,0,339,0.9583,0,0,0,668,10,79,instant_approve,approved,0,0,,1879.29,0,0,0
APP-003217,2026-02-09T18:10:00,2026-02-09,Lucas,Martinez,WA,ios,challenger_id,0,528,0.913,0,0,0,589,38,92,instant_approve,approved,0,0,,2011.8,0,0,0
APP-003218,2026-02-01T07:53:00,2026-01-26,Amir,Brown,GA,android,baseline_id,1,772,0.8207,0,0,1,102,0,94,manual_review,approved,0,285,,2619.81,0,1,0
APP-003219,2026-03-06T15:39:00,2026-03-02,Zoe,Johnson,GA,android,baseline_id,1,689,0.9642,1,0,0,207,8,88,instant_approve,approved,0,0,,2899.12,0,0,0
APP-003220,2026-01-09T15:25:00,2026-01-05,Lucas,Kim,CA,android,challenger_id,0,623,0.9091,0,0,0,255,43,100,instant_approve,approved,0,0,,1182.9,0,0,0
APP-003221,2026-04-18T07:21:00,2026-04-13,Isabella,Brown,NC,ios,baseline_id,0,917,0.7434,0,0,0,679,45,90,instant_approve,approved,0,0,,308.11,0,0,0
APP-003222,2026-04-23T18:50:00,2026-04-20,Ethan,Garcia,WA,android,challenger_id,0,530,0.8906,0,0,0,12,20,89,instant_approve,approved,0,0,,2782.25,0,0,0
APP-003223,2026-04-09T13:59:00,2026-04-06,Mia,Smith,IL,ios,challenger_id,0,532,0.8717,0,0,0,173,43,96,instant_approve,approved,0,0,,2604.99,0,0,0
APP-003224,2026-01-26T18:58:00,2026-01-26,Sophia,Brown,IL,android,challenger_id,0,502,0.8756,0,0,0,673,37,89,instant_approve,approved,0,0,,1688.59,0,0,0
APP-003225,2026-02-18T22:40:00,2026-02-16,Sofia,Kim,TX,web,baseline_id,0,598,0.8509,0,0,0,512,30,96,instant_approve,approved,0,0,,2478.93,0,0,0
APP-003226,2026-03-27T02:08:00,2026-03-23,Isabella,Moore,NC,ios,challenger_id,0,582,0.8415,0,0,0,636,20,99,instant_approve,approved,0,0,,197.18,0,0,0
APP-003227,2026-03-05T06:01:00,2026-03-02,Zoe,Nguyen,NY,ios,challenger_id,0,412,0.8558,0,0,0,190,49,86,instant_approve,approved,0,0,,2621.41,0,0,0
APP-003228,2026-04-17T08:17:00,2026-04-13,Noah,Nguyen,TX,web,baseline_id,0,752,0.7482,0,0,0,494,77,100,instant_approve,approved,0,0,,2438.11,0,0,0
APP-003229,2026-02-14T04:26:00,2026-02-09,Zoe,Thomas,NC,ios,challenger_id,1,524,0.8818,0,0,1,106,18,91,manual_review,approved,0,487,,845.43,0,0,0
APP-003230,2026-03-05T22:54:00,2026-03-02,Mateo,Anderson,FL,ios,baseline_id,0,863,0.9405,0,0,0,589,17,88,instant_approve,approved,0,0,,2882.1,0,0,0
APP-003231,2026-02-07T05:47:00,2026-02-02,Priya,Wilson,AZ,ios,baseline_id,0,380,0.8488,0,0,0,191,27,91,instant_approve,approved,0,0,,2461.63,0,0,0
APP-003232,2026-03-11T01:04:00,2026-03-09,Ava,Martinez,IL,android,challenger_id,0,578,0.8368,0,0,0,235,21,91,instant_approve,approved,0,0,,1980.99,0,0,0
APP-003233,2026-02-17T00:02:00,2026-02-16,Olivia,Lee,IL,android,challenger_id,0,641,0.963,0,0,0,363,61,88,instant_approve,approved,0,0,,2132.01,0,0,0
APP-003234,2026-04-24T02:29:00,2026-04-20,Isabella,Thomas,IL,android,baseline_id,0,719,0.6923,0,0,0,227,34,93,instant_approve,approved,1,0,,712.13,1311.39,0,0
APP-003235,2026-03-25T20:24:00,2026-03-23,Liam,Martinez,AZ,android,baseline_id,0,929,0.7805,0,0,0,659,24,93,instant_approve,approved,0,0,,1395.49,0,0,0
APP-003236,2026-04-13T18:59:00,2026-04-13,Amir,Thomas,NC,android,challenger_id,0,769,0.9332,0,0,0,659,60,95,instant_approve,approved,0,0,,5.08,0,0,0
APP-003237,2026-02-10T20:15:00,2026-02-09,Zoe,Johnson,CA,ios,baseline_id,0,604,0.855,0,0,0,286,39,85,instant_approve,approved,0,0,,2532.26,0,0,0
APP-003238,2026-02-26T23:11:00,2026-02-23,Sofia,Martinez,NC,ios,challenger_id,0,590,0.9767,0,0,0,633,0,85,instant_approve,approved,0,0,,1019.22,0,0,0
APP-003239,2026-02-09T02:23:00,2026-02-09,Ava,Wilson,FL,android,challenger_id,0,784,0.9046,0,0,0,165,41,96,instant_approve,approved,0,0,,1106.48,0,0,0
APP-003240,2026-03-31T04:48:00,2026-03-30,Mateo,Patel,NY,ios,challenger_id,1,428,0.8296,1,0,1,185,14,92,manual_review,rejected,0,301,doc_upload,0,0,0,0
APP-003241,2026-04-13T05:57:00,2026-04-13,Isabella,Moore,GA,android,challenger_id,0,588,0.9194,0,0,0,62,43,92,instant_approve,approved,0,0,,2258.43,0,0,0
APP-003242,2026-04-11T04:20:00,2026-04-06,Maya,Patel,WA,ios,baseline_id,1,856,0.7934,0,0,1,633,19,84,manual_review,rejected,0,418,address_check,0,0,0,0
APP-003243,2026-02-03T08:16:00,2026-02-02,Zoe,Moore,CA,android,baseline_id,0,487,0.9735,0,0,0,62,10,96,instant_approve,approved,0,0,,107.46,0,0,0
APP-003244,2026-04-05T21:23:00,2026-03-30,Lucas,Wilson,AZ,web,baseline_id,0,870,0.8282,0,0,0,493,20,87,instant_approve,approved,0,0,,1546.0,0,0,0
APP-003245,2026-01-25T15:49:00,2026-01-19,Sophia,Anderson,TX,ios,challenger_id,0,349,0.9308,0,0,0,414,38,94,instant_approve,approved,0,0,,591.73,0,0,0
APP-003246,2026-02-01T00:01:00,2026-01-26,Lucas,Smith,OH,android,baseline_id,0,517,0.8728,0,0,0,700,52,94,instant_approve,approved,0,0,,1495.12,0,0,0
APP-003247,2026-01-29T20:18:00,2026-01-26,Liam,Smith,IL,android,challenger_id,0,654,0.8273,0,0,0,427,29,96,instant_approve,approved,0,0,,1016.88,0,0,0
APP-003248,2026-03-05T22:56:00,2026-03-02,Priya,Lee,TX,ios,baseline_id,0,732,0.8848,0,0,0,653,51,94,instant_approve,approved,0,0,,3232.58,0,0,0
APP-003249,2026-01-18T07:02:00,2026-01-12,Isabella,Kim,NY,web,challenger_id,0,470,0.9217,0,0,0,380,13,84,instant_approve,approved,0,0,,2328.86,0,0,0
APP-003250,2026-01-28T17:17:00,2026-01-26,Sophia,Patel,OH,android,challenger_id,0,393,0.8857,0,0,0,34,33,84,instant_approve,approved,0,0,,11.83,0,0,0
APP-003251,2026-01-17T22:00:00,2026-01-12,Mia,Wilson,WA,ios,challenger_id,0,593,0.8901,0,0,0,580,61,85,instant_approve,approved,0,0,,2950.92,0,0,0
APP-003252,2026-02-27T04:31:00,2026-02-23,Ava,Moore,FL,ios,challenger_id,0,483,0.838,0,0,0,116,31,91,instant_approve,approved,0,0,,469.22,0,0,0
APP-003253,2026-01-24T16:26:00,2026-01-19,Ava,Wilson,NC,ios,baseline_id,0,473,0.9701,0,0,0,686,29,86,instant_approve,approved,0,0,,780.94,0,0,0
APP-003254,2026-04-22T21:24:00,2026-04-20,Lucas,Kim,FL,android,baseline_id,0,793,0.6854,0,0,0,474,6,94,instant_approve,approved,0,0,,2616.77,0,0,0
APP-003255,2026-01-01T01:22:00,2025-12-29,Liam,Thomas,IL,ios,challenger_id,1,535,0.8648,0,0,1,346,13,91,manual_review,approved,0,631,,1452.55,0,0,0
APP-003256,2026-02-14T21:38:00,2026-02-09,Ethan,Anderson,IL,android,baseline_id,0,721,0.8589,0,0,0,388,42,97,instant_approve,approved,0,0,,2845.04,0,0,0
APP-003257,2026-03-04T16:54:00,2026-03-02,Liam,Davis,NC,ios,baseline_id,0,484,0.9113,0,0,0,420,63,91,instant_approve,approved,0,0,,3259.64,0,0,0
APP-003258,2026-04-23T17:25:00,2026-04-20,Emma,Brown,OH,ios,baseline_id,0,929,0.8202,0,0,0,496,7,94,instant_approve,approved,0,0,,2671.26,0,0,0
APP-003259,2026-02-07T17:36:00,2026-02-02,Olivia,Moore,AZ,ios,challenger_id,0,534,0.8947,0,0,0,686,25,91,instant_approve,approved,0,0,,972.89,0,0,0
APP-003260,2026-01-21T01:16:00,2026-01-19,Mateo,Brown,IL,ios,baseline_id,0,702,0.8906,0,0,0,224,22,91,instant_approve,approved,0,0,,2330.02,0,0,0
APP-003261,2026-03-03T04:51:00,2026-03-02,Maya,Kim,WA,ios,baseline_id,0,517,0.8427,0,0,0,242,46,99,instant_approve,approved,0,0,,2232.92,0,0,0
APP-003262,2026-03-03T02:34:00,2026-03-02,Ethan,Anderson,FL,android,challenger_id,1,476,0.9586,0,0,1,159,5,99,manual_review,approved,0,202,,2619.03,0,0,0
APP-003263,2026-04-26T17:59:00,2026-04-20,Emma,Nguyen,GA,ios,challenger_id,0,652,0.9377,0,0,0,268,23,100,instant_approve,approved,0,0,,1223.1,0,0,0
APP-003264,2026-03-14T06:59:00,2026-03-09,Isabella,Lee,IL,web,baseline_id,0,445,0.8768,0,0,0,202,0,95,instant_approve,approved,0,0,,994.68,0,0,0
APP-003265,2026-04-24T23:58:00,2026-04-20,Sofia,Johnson,OH,ios,challenger_id,0,509,0.8268,0,0,0,181,54,99,instant_approve,approved,0,0,,3498.86,0,0,0
APP-003266,2026-03-09T11:38:00,2026-03-09,Maya,Anderson,CA,android,challenger_id,0,693,0.8311,0,0,0,203,36,90,instant_approve,approved,0,0,,1076.08,0,0,0
APP-003267,2026-03-25T07:25:00,2026-03-23,Sofia,Kim,IL,android,challenger_id,0,522,0.9761,0,0,0,596,44,84,instant_approve,approved,0,0,,3176.55,0,0,0
APP-003268,2026-04-22T08:51:00,2026-04-20,Isabella,Davis,TX,android,baseline_id,1,727,0.8139,0,0,0,482,10,74,manual_review,approved,0,284,,1890.3,0,0,0
APP-003269,2026-02-13T07:42:00,2026-02-09,Ava,Garcia,NY,ios,challenger_id,0,704,0.8997,0,0,0,81,46,100,instant_approve,approved,0,0,,2033.74,0,0,0
APP-003270,2026-02-21T06:21:00,2026-02-16,Sophia,Martinez,CA,ios,challenger_id,0,471,0.961,0,0,0,548,53,86,instant_approve,approved,0,0,,3057.64,0,0,0
APP-003271,2026-01-06T17:37:00,2026-01-05,Lucas,Nguyen,NY,ios,baseline_id,0,695,0.8877,0,0,0,114,46,91,instant_approve,approved,0,0,,1821.45,0,0,0
APP-003272,2026-04-23T23:29:00,2026-04-20,Noah,Patel,OH,ios,baseline_id,1,711,0.8211,0,1,0,83,57,100,manual_review,approved,0,434,,858.4,0,0,0
APP-003273,2026-04-01T09:46:00,2026-03-30,Sofia,Garcia,NY,android,challenger_id,0,567,0.9121,0,0,0,382,31,81,instant_approve,approved,0,0,,2710.51,0,0,0
APP-003274,2026-04-13T12:50:00,2026-04-13,Emma,Davis,NY,ios,baseline_id,0,785,0.7389,0,0,0,710,71,88,instant_approve,approved,0,0,,369.13,0,0,0
APP-003275,2026-03-20T16:23:00,2026-03-16,Zoe,Thomas,GA,ios,baseline_id,0,916,0.7935,0,0,0,721,19,81,instant_approve,approved,0,0,,3491.4,0,0,0
APP-003276,2026-03-25T08:03:00,2026-03-23,Mia,Garcia,GA,ios,challenger_id,0,525,0.84,0,0,0,643,14,97,instant_approve,approved,0,0,,317.47,0,0,0
APP-003277,2026-03-21T06:14:00,2026-03-16,Sofia,Brown,NY,ios,challenger_id,1,454,0.8583,0,0,1,599,72,95,manual_review,rejected,1,454,doc_upload,0,0,0,0
APP-003278,2026-03-21T01:29:00,2026-03-16,Amir,Martinez,AZ,web,baseline_id,0,796,0.7348,0,0,0,232,49,84,instant_approve,approved,0,0,,1873.38,0,0,0
APP-003279,2026-04-19T19:29:00,2026-04-13,Maya,Johnson,NY,android,baseline_id,0,561,0.7844,0,0,0,660,34,97,instant_approve,approved,0,0,,2567.09,0,0,0
APP-003280,2026-03-15T05:28:00,2026-03-09,Amir,Patel,FL,android,baseline_id,1,667,0.9585,0,0,0,81,91,94,manual_review,approved,0,289,,3374.5,0,0,0
APP-003281,2026-03-08T02:26:00,2026-03-02,Mateo,Nguyen,IL,ios,baseline_id,0,626,0.8258,0,0,0,534,14,95,instant_approve,approved,0,0,,3471.18,0,0,0
APP-003282,2026-04-14T18:58:00,2026-04-13,Maya,Nguyen,IL,android,baseline_id,1,887,0.809,0,0,0,197,100,87,manual_review,rejected,0,312,doc_upload,0,0,0,0
APP-003283,2026-04-28T21:00:00,2026-04-27,Amir,Garcia,FL,ios,challenger_id,0,635,0.9154,0,0,0,513,0,91,instant_approve,approved,0,0,,1836.63,0,0,0
APP-003284,2026-02-16T16:40:00,2026-02-16,Liam,Johnson,TX,android,baseline_id,1,701,0.8659,0,0,1,681,40,75,manual_review,rejected,0,499,doc_upload,0,0,0,0
APP-003285,2026-04-21T22:16:00,2026-04-20,Noah,Thomas,WA,ios,challenger_id,0,503,0.8651,0,0,0,81,37,99,instant_approve,approved,0,0,,1391.62,0,0,0
APP-003286,2026-03-29T03:41:00,2026-03-23,Isabella,Smith,WA,android,challenger_id,0,473,0.9436,0,0,0,474,24,83,instant_approve,approved,0,0,,1403.94,0,0,0
APP-003287,2026-02-27T14:41:00,2026-02-23,Mia,Nguyen,NY,android,challenger_id,1,608,0.8256,0,0,1,159,31,92,manual_review,approved,0,331,,315.94,0,0,0
APP-003288,2026-01-20T04:44:00,2026-01-19,Sofia,Davis,OH,web,baseline_id,0,628,0.8773,0,0,0,108,48,86,instant_approve,approved,0,0,,1985.19,0,0,0
APP-003289,2026-02-18T06:27:00,2026-02-16,Mia,Garcia,NC,android,challenger_id,1,316,0.8268,0,0,1,385,57,79,manual_review,rejected,0,334,selfie_match,0,0,0,1
APP-003290,2026-02-15T20:21:00,2026-02-09,Priya,Davis,CA,ios,baseline_id,0,630,0.8459,0,0,0,83,46,96,instant_approve,approved,0,0,,2590.44,0,0,0
APP-003291,2026-04-13T23:19:00,2026-04-13,Emma,Johnson,NY,android,baseline_id,0,1134,0.7726,0,0,0,705,70,80,instant_approve,approved,0,0,,2441.37,0,0,0
APP-003292,2026-01-25T21:07:00,2026-01-19,Ethan,Moore,FL,ios,challenger_id,0,626,0.8932,0,0,0,405,50,85,instant_approve,approved,0,0,,3317.87,0,0,0
APP-003293,2026-01-12T15:07:00,2026-01-12,Noah,Patel,GA,web,challenger_id,0,553,0.9254,0,0,0,461,60,91,instant_approve,approved,0,0,,1727.6,0,0,0
APP-003294,2026-03-20T10:36:00,2026-03-16,Olivia,Johnson,NY,ios,baseline_id,0,896,0.8198,0,0,0,434,30,84,instant_approve,approved,0,0,,2033.74,0,0,0
APP-003295,2026-03-17T22:54:00,2026-03-16,Emma,Anderson,TX,android,baseline_id,0,819,0.6852,0,0,0,379,47,91,instant_approve,approved,0,0,,2310.37,0,0,0
APP-003296,2026-01-05T23:16:00,2026-01-05,Lucas,Smith,AZ,web,challenger_id,0,714,0.8349,0,0,0,163,28,92,instant_approve,approved,0,0,,1423.39,0,0,0
APP-003297,2026-04-28T19:00:00,2026-04-27,Amir,Kim,FL,ios,challenger_id,0,601,0.9771,0,0,0,133,41,95,instant_approve,approved,0,0,,742.77,0,0,0
APP-003298,2026-01-28T19:53:00,2026-01-26,Noah,Johnson,OH,android,challenger_id,0,345,0.9355,0,0,0,173,62,88,instant_approve,approved,0,0,,477.58,0,0,0
APP-003299,2026-04-06T07:57:00,2026-04-06,Mia,Brown,NC,ios,baseline_id,0,805,0.729,0,0,0,314,55,81,instant_approve,approved,0,0,,830.97,0,0,0
APP-003300,2026-02-21T14:10:00,2026-02-16,Emma,Wilson,CA,android,baseline_id,0,516,0.8258,0,0,0,75,45,91,instant_approve,approved,0,0,,1428.82,0,0,0
APP-003301,2026-02-19T18:54:00,2026-02-16,Ethan,Brown,OH,android,baseline_id,0,416,0.9392,0,0,0,673,35,93,instant_approve,approved,0,0,,2774.67,0,0,0
APP-003302,2026-03-07T11:32:00,2026-03-02,Sofia,Smith,GA,ios,baseline_id,0,758,0.8762,0,0,0,710,30,87,instant_approve,approved,0,0,,2457.45,0,0,0
APP-003303,2026-01-31T09:10:00,2026-01-26,Sophia,Davis,CA,ios,baseline_id,0,680,0.943,0,0,0,429,36,87,instant_approve,approved,0,0,,613.94,0,0,0
APP-003304,2026-03-09T00:52:00,2026-03-09,Isabella,Moore,AZ,ios,baseline_id,0,568,0.8876,0,0,0,113,49,98,instant_approve,approved,0,0,,1666.96,0,0,0
APP-003305,2026-03-16T22:18:00,2026-03-16,Ava,Garcia,OH,android,baseline_id,0,831,0.7515,0,0,0,159,71,100,instant_approve,approved,0,0,,3222.49,0,0,0
